,Unnamed: 0,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft),Energy Intensity (ekWh/ML),Year
3040,326,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,facilities used for hospital purposes,25 Orde Street,Toronto,M5T 3H7,3187919.0417256,45.35651642450792,,2017
3041,327,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,facilities used for hospital purposes,600 University Avenue,Toronto,M5G 1X5,9104285.7662034,16.709389226415137,,2017
3042,328,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,facilities used for hospital purposes,60 Murray Street,Toronto,M5T 3L9,639644.90664,12.83391866151117,,2017
3043,329,Public Hospital,Acute/Chronic Hospital,Toronto North York General,4000 Leslie,administrative offices and related facilities,4000 Leslie St.,Toronto,M2K 2R9,37536.66606042,10.253156592555314,,2017
3044,330,Public Hospital,Acute/Chronic Hospital,Toronto North York General,Branson Site,facilities used for hospital purposes,555 Finch Avenue West,Toronto,M2R 1N5,1651850.3563056,11.64095036992437,,2017
3045,331,Public Hospital,Acute/Chronic Hospital,Toronto North York General,North York General Hospital - Main Site,facilities used for hospital purposes,4001 Leslie St.,Toronto,M2K 1E1,5083404.43115982,19.26718569381497,,2017
3046,332,Public Hospital,Chronic Hospital,Toronto Runnymede Healthcare Centre,Runnymede Healthcare Centre,facilities used for hospital purposes,625 Runnymede,Toronto,M6S3A3,72729.225936,1.1751919452419994,,2017
3047,333,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Health Centre and Administration offices,administrative offices and related facilities,61 Queen Street,Toronto,M5C 2T2,77899.634001,4.7260617609821685,,2017
3048,334,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Providence Healthcare,facilities used for hospital purposes,3276 St. Clair Ave. East,Toronto,M1L 1W1,2752851.659241,10.74281247329223,,2017
3049,335,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,St. Joseph's Health Centre,facilities used for hospital purposes,30 The Queensway,Toronto,M6R 1B5,6868151.397876,19.981237922563245,,2017
3050,336,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Li Ka Shing Knowledge Institute,administrative offices and related facilities,209 Victoria Street,Toronto,M5B 1T8,2286499.2575370003,17.070157166671372,,2017
3051,337,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,St. Michael's Hospital,facilities used for hospital purposes,30 Bond Street,Toronto,M5B 1W8,7120127.853012,16.37254783082854,,2017
3052,338,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - B - (84% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,962927.4492771352,22.736397147381776,,2017
3053,339,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - BU - (100% Chronic Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,127100.38927264303,22.73639714738176,,2017
3054,340,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - C - (62% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1872718.203200452,22.73639714738176,,2017
3055,341,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - G - (94% Office & Related),administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,677024.364382676,22.73639714738176,,2017
3056,342,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - H - (54% Office & Related),administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,1260460.4756857774,22.73639714738176,,2017
3057,343,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - J - (100% Office & Related),administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,225679.25004544877,22.736397147381723,,2017
3058,344,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - A - (88% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1655416.156527066,22.73639714738176,,2017
3059,345,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - D - (82% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1602674.388373763,22.736397147381748,,2017
3060,346,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - E - (73% Office & Related),administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,1867901.230567256,22.736397147381773,,2017
3061,347,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - F - (72% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,580907.1532034616,22.73639714738175,,2017
3062,348,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - K - (75% Chronic Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,2345667.259422156,22.736397147381723,,2017
3063,349,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - L - (100% Chronic Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,2170198.06633211,22.736397147381822,,2017
3064,350,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - M - (73% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,6147451.99271376,22.73639714738179,,2017
3065,351,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - R - (100% Hospital Research),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,101967.16527125728,22.736397147381744,,2017
3066,352,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - S - (100% Hospital Research),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1475063.5367075717,22.736397147381776,,2017
3067,353,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - T - (90% Acute Hospital),facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1900590.000507905,22.73639714738177,,2017
3068,354,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - AGS - (100% Chronic Hospital),facilities used for hospital purposes,285 Cummer Ave,Toronto,M2M 2G1,391938.2036952021,12.625231346126125,,2017
3069,355,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - BW - (100% Office & Related),administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,78295.96593720997,12.625231346126109,,2017
3070,356,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - HE - (100% Acute Hospital),facilities used for hospital purposes,285 Cummer Ave,Toronto,M2M 2G1,296388.2820303086,12.625231346126082,,2017
3071,357,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - U - (45% Office & Related),administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,923810.6695415766,22.736397147381773,,2017
3072,358,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Holland - O - (72% Acute Hospital),facilities used for hospital purposes,43 Wellesley St E,Toronto,M4Y 1H1,1017656.15457,19.148844098324663,,2017
3073,359,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - AGN - (67% Office & Related),administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,156520.23733767963,12.625231346126109,,2017
3074,360,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - SW - (85% Office & Related),administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,314511.99271859863,12.62523134612608,,2017
3075,361,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Krembil Discovery Tower,facilities used for hospital purposes,60 Leonard Avenue,Toronto,M5T 2S8 ,3904614.298397938,30.780440877011536,,2017
3076,362,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Princess Margaret Cancer Centre,facilities used for hospital purposes,610 University Avenue,Toronto,M5G 2M9,5615590.0850417325,14.75799626313262,,2017
3077,363,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Princess Margaret Cancer Research Tower,facilities used for hospital purposes,101 College Street,Toronto,M5G 1L7,4180803.571053898,31.351582625769225,,2017
3078,364,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,The Michener Institute of Education at UHN,other,222 St. Patrick Street,Toronto,M5T 1V4,1389770.5330365002,15.084200877229904,,2017
3079,365,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Lyndhurst Centre,facilities used for hospital purposes,520 Sutherland Drive,Toronto,M4G 3V9,747589.3281308018,12.613223228003283,,2017
3080,366,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Rumsey Centre,facilities used for hospital purposes,345 Rumsey Road,Toronto,M4G 1R7,218744.1616737808,8.161912854134666,,2017
3081,367,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Hillcrest Centre,facilities used for hospital purposes,47 Austin Terrace,Toronto,M5R 1Y8,95633.49846458936,4.153133935028666,,2017
3082,368,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto General Hospital,facilities used for hospital purposes,200 Elizabeth Street,Toronto,M5G 2C4,12285316.317125617,16.340519944512035,,2017
3083,369,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Bickle Centre,facilities used for hospital purposes,130 Dunn Avenue,Toronto,M6K 2R7,957482.0065394228,11.106996479910666,,2017
3084,370,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - University Centre,facilities used for hospital purposes,550 University Avenue,Toronto,M5G 2A2,2162938.6471008845,11.306211747869945,,2017
3085,371,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Western Hospital,facilities used for hospital purposes,399 Bathurst Street,Toronto,M5T 2S8,8467667.04090078,17.40394269125444,,2017
3086,372,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre- Gage Building,facilities used for hospital purposes,82 Buttonwood Ave.,Toronto,M6M 2J5,88820.62992466733,11.962977807075468,,2017
3087,373,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre- Maintenance Building,other,82 Buttonwood Ave.,Toronto,M6M 2J5,26646.18897740016,11.962977807075458,,2017
3088,374,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre- Power Plant,other,82 Buttonwood Ave.,Toronto,M6M 2J5,40857.48976534689,11.96297780707546,,2017
3089,375,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre- Quonset Garage,other,82 Buttonwood Ave.,Toronto,M6M 2J5,14211.300787946768,11.962977807075472,,2017
3090,376,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre- Ruddy Building,facilities used for hospital purposes,82 Buttonwood Ave.,Toronto,M6M 2J5,235374.66930036803,11.96297780707546,,2017
3091,377,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre-Long Term Care Centre,facilities used for hospital purposes,82 Buttonwood Ave.,Toronto,M6M 2J5,473500.0893894,8.85297837537294,,2017
3092,378,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre-Main Building,facilities used for hospital purposes,82 Buttonwood Ave.,Toronto,M6M 2J5,1043642.4016148412,11.962977807075475,,2017
3093,379,Public Hospital,Acute Hospital,Toronto's Woman's College Hospital,Women's College Hospital,facilities used for hospital purposes,76 Grenville Street,Toronto,M5S1B1,5459138.806872113,29.659284645110787,,2017
3094,380,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Clinical Administration Building,administrative offices and related facilities,15 Bronte College Crt,Mississauga,L5B 0E7,255335.573709,7.127224168381161,,2017
3095,381,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Credit Valley Cancer Centre,facilities used for hospital purposes,2200 Eglinton Ave West,Mississauga,L5M 2N1,2064148.53435153,19.63961482594465,,2017
3096,382,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Credit Valley Main Hospital,facilities used for hospital purposes,2200 Eglinton Ave West,Mississauga,L5M 2N1,7096168.814795904,22.84305248847194,,2017
3097,383,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Mississauga Main Hospital,facilities used for hospital purposes,100 Queensway West,Mississauga,L5B 1B8,6472439.97389982,18.647329498943,,2017
3098,384,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Queensway Health Centre,facilities used for hospital purposes,150 Sherway Drive,Toronto,M9C 1A5,3112207.782521568,16.914540803999845,,2017
3099,385,Public Hospital,Acute/Chronic Hospital,Wallaceburg Sydenham District Hospital,CKHA - Sydenham Campus,facilities used for hospital purposes,325 Margaret Ave,Wallaceburg,N8A 2A7,550404.36808491,14.340572377896038,,2017
3100,386,Public Hospital,Acute/Chronic Hospital,West Parry Sound Health Centre,West Parry Sound Health Centre,facilities used for hospital purposes,6 Albert Street,Parry Sound,P2A 3A4,2586468.183135,18.210539254178656,,2017
3101,387,Public Hospital,Chronic Hospital,Whitby Ontario Shores Centre for Mental Health Sciences,Ontario Shores,facilities used for hospital purposes,700 Gordon Street,Whitby,L1N 5S9,2202003.173904,11.925229804802717,,2017
3102,388,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Community Care Building ,administrative offices and related facilities,530 Fred Street,Winchester,K0C 2K0,34558.359591,8.576928355045998,,2017
3103,389,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Louise Harvey Dillabough Building,administrative offices and related facilities,550 Louise Street,Winchester,K0C 2K0,14225.939289000002,4.97204421028035,,2017
3104,390,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Winchester District Memorial Hospital,facilities used for hospital purposes,566 Louise Street,Winchester,K0C 2K0,1451474.85432,18.87930022082703,,2017
3105,391,Public Hospital,Acute/Chronic Hospital,Windsor Regional Hospital,Windsor Regional Hospital Metropolitan Campus,facilities used for hospital purposes,1995 Lens Ave,Windsor,N8W 1L9,5270943.475656901,22.922560369065437,,2017
3106,392,Public Hospital,Acute/Chronic Hospital,Windsor Regional Hospital,Windsor Regional Hospital Ouellette Campus,facilities used for hospital purposes,1030 Ouellette Ave,Windsor,N9A 1E1,3469774.9653993,13.2183368537775,,2017
3107,393,Public Hospital,Acute/Chronic Hospital,Wingham and District Hospital,Wingham and District Hospital,administrative offices and related facilities,270 Carling Terrace,Wingham,N0G 2W0,17729.827476000002,14.163962054436247,,2017
3108,394,Public Hospital,Acute/Chronic Hospital,Wingham and District Hospital,Wingham and District Hospital,facilities used for hospital purposes,270 Carling Terrace,Wingham,N0G 2W0,573239.3748120001,14.164374977998882,,2017
3109,395,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - Medical Building,administrative offices and related facilities,333 Athlone Ave,Woodstock,N4V 0A4,81688.88148753,7.418755855530804,,2017
3110,396,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site Administrative,administrative offices and related facilities,310 Juliana Street,Woodstock,N4V 0A4,209683.781688,18.1345802495694,,2017
3111,397,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site,facilities used for hospital purposes,310 Juliana Street,Woodstock,N4V 0A4,2336275.2961161,18.134581282152983,,2017
3112,0,Public Hospital,Acute/Chronic Hospital,Alexandra Hospital,"Alexandra Hospital, Ingersoll",facilities used for hospital purposes,29 Noxon Street,Ingersoll,N5C 3V6,888399.6439005206,18.420365582833405,,2018
3113,1,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Almonte General Hospital,facilities used for hospital purposes,75 Spring Street,Almonte,K0A 1A0,423592.076297,12.0501170191221,,2018
3114,2,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Hospital Admin,administrative offices and related facilities,75 Spring Street,Almonte,K0A 1A0,27177.892925,11.277200061804804,,2018
3115,3,Public Hospital,Acute/Chronic Hospital,Atikokan General Hospital,Atikokan General Hospital,facilities used for hospital purposes,120 Dorothy Street Box 2490,Atikokan,P0T 1C0,565751.139553,9.87913062268664,,2018
3116,4,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,Rainbow Valley Community Health Centre,administrative offices and related facilities,49 Mill Street,Killaloe,K0J 2A0,4271.929914,5.78598434871015,,2018
3117,5,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St Francis Health Centre,facilities used for hospital purposes,21 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,48704.6307644,4.664723784329383,,2018
3118,6,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St. Francis Memorial Hospital (9 Memorial),administrative offices and related facilities,9 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,9332.30146156,6.719308042363827,,2018
3119,7,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St. Francis Memorial Hospital,facilities used for hospital purposes,7 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,177313.7138372,6.574630285953658,,2018
3120,8,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Brampton Civic Hospital,facilities used for hospital purposes,2100 Bovaird Drive East,Brampton,L6R 3S7,12024121.61890684,19.757978790763943,,2018
3121,9,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Chemical Detox Centre,long-term care,135 McLaughlin Rd S,Brampton,L6Y 2C7,53193.593514,10.008032493087285,,2018
3122,10,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Etobicoke General Hospital,facilities used for hospital purposes,101 Humber College Blvd,Etobicoke,M9V 1R8,5727251.165251201,28.10594596742193,,2018
3123,11,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Medical Office Building,administrative offices and related facilities,89 Humber College Blvd,Etobicoke,M9V 4B8,43872.308988,9.381435286981576,,2018
3124,12,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Peel Memorial Hosptial,facilities used for hospital purposes,20 Lynch Street,Brampton,L6W 2Z8,1220063.8276070962,6.569158002094245,,2018
3125,13,Public Hospital,Acute/Chronic Hospital,Burlington Joseph Brant Memorial,Joseph Brant Memorial Hospital,facilities used for hospital purposes,1230 North Shore Blvd,Burlington,L7S 1W7,6937097.376881042,37.3407476039282,,2018
3126,14,Public Hospital,Acute/Chronic Hospital,Cambridge Memorial Hospital,Cambridge Memorial Hospital,facilities used for hospital purposes,700 Coronation Boulevard,Cambridge,N1R 3G2,3870974.238760261,21.44786804177666,,2018
3127,15,Public Hospital,Acute/Chronic Hospital,Campbellford Memorial Hospital,Campbellford Memorial Hospital,facilities used for hospital purposes,146 Oliver Road,Campbellford,K0L 1L0,619185.259038,12.78514188373077,,2018
3128,16,Public Hospital,Acute Hospital,Carleton Place and District Memorial Hospital,Carleton Place and District Memorial Hospital,facilities used for hospital purposes,211 Lake Avenue East,Carleton Place,K7C 1J4,393811.761873,17.660982871721224,,2018
3129,17,Public Hospital,Acute Hospital,Carleton Place and District Memorial Hospital,Ambulance Base,other,37 Neelin Street,Carleton Place,K7C 2J6,9099.587751,9.321286300204097,,2018
3130,18,Public Hospital,Acute Hospital,Clinton Public Hospital,Clinton Public Hospital,facilities used for hospital purposes,98 Shipley Street,Clinton,N0M 1L0,253242.992765,10.909969849636214,,2018
3131,19,Public Hospital,Acute/Chronic Hospital,Cochrane Lady Minto Hospital,The Lady Minto Hospital,facilities used for hospital purposes,241 Eighth Street,Cochrane,P0L 1C0,995087.95862,18.05902874216349,,2018
3132,20,Public Hospital,Acute Hospital,Collingwood General and Marine Hospital,Collingwood General and Marine Hospital,facilities used for hospital purposes,459 Hume Street,Collingwood,L9Y 1W9,1111186.74449068,18.815281515208635,,2018
3133,21,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,26470.458669400003,16.423646829900964,,2018
3134,22,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,978499.9353744,16.38013980515905,,2018
3135,23,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,West Wing Addition,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,973162.5595312,16.4068806870533,,2018
3136,24,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,715321.5464752,16.368025988503952,,2018
3137,25,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Steam Plant,other,840 McConnell Avenue,Cornwall,K6H 5S5,61605.9210384,16.438434654858224,,2018
3138,26,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,The Tower,administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,822654.6315888,16.472763647622152,,2018
3139,27,Public Hospital,Chronic Hospital,Cornwall St. Joseph's Continuing Care Centre,St. Joseph's Continuing Care Centre,facilities used for hospital purposes,14 York Street,Cornwall,K6J 5T2,268996.5879258,9.64096922104642,,2018
3140,28,Public Hospital,Acute Hospital,Deep River and District Hospital,Deep River & District Hospital,facilities used for hospital purposes,117 Banting Drive,Deep River,K0J 1P0,284965.616006,14.375236009412877,,2018
3141,29,Public Hospital,Acute/Chronic Hospital,Dryden Regional Health Centre,Dryden Regional Health Centre,facilities used for hospital purposes,58 Goodall Street,Dryden,P8N 1V8,950803.388994,18.238079779324323,,2018
3142,30,Public Hospital,Acute/Chronic Hospital,Dunnville Haldimand War Memorial Hospital,Haldimand War Memorial Hospital,facilities used for hospital purposes,206 John Street,Dunnville,N1A 2P7,720079.457760815,13.31922338112125,,2018
3143,31,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,administrative offices and related facilities,61A-5th Street,Englehart,P0J 1H0,408.294264,3.834907926601075,,2018
3144,32,Public Hospital,Acute/Chronic Hospital,Englehart and District Hospital,Englehart and District Hospital,facilities used for hospital purposes,61-5th Street,Englehart,P0J 1H0,139259.0661832,6.238863713407576,,2018
3145,33,Public Hospital,Acute/Chronic Hospital,Espanola General Hospital,Espanola General Hospital,facilities used for hospital purposes,825 McKinnon,Espanola,P5E 1R4,639343.699675,11.682817913959054,,2018
3146,34,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,administrative offices and related facilities,235 Union Street East,Fergus,N1M 1W3,757828.064183097,36.08100837021243,,2018
3147,35,Public Hospital,Acute/Chronic Hospital,Fergus Groves Memorial Community Hospital,Groves Memorial Community Hospital,facilities used for hospital purposes,235 Union Street East,Fergus,N1M 1W3,92685.617747574,7.2009920165411865,,2018
3148,36,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Rainycrest ,long-term care,550 Osborne Street,Fort Frances,P9A 3T2,570522.974678,8.054899927202865,,2018
3149,37,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,La Verendrye General Hospital,facilities used for hospital purposes,110 Victoria Ave,Fort Frances,P7Z 2B7,905052.236606,10.686627562296389,,2018
3150,38,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Emo Health Center,facilities used for hospital purposes,170 Front Street,Emo,P0W 1E0,139901.544207,7.171038299717358,,2018
3151,39,Public Hospital,Acute/Chronic Hospital,Fort Frances Riverside Health Care,Rainy River Health Center,facilities used for hospital purposes,109 4 Street,Rainy River,P0W 1L0,152974.222521,4.3171054123626345,,2018
3152,40,Public Hospital,Acute/Chronic Hospital,Geraldton District Hospital,Geraldton District Hospital,facilities used for hospital purposes,500 Hogarth Avenue,Geraldton,P0T 1M0,11756368.17939571,192.7923771690811,,2018
3153,41,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Exeter Community Mental Health,administrative offices and related facilities,303 Main Street,Exeter,N0M 1S3,4586.712099,5.987896496874471,,2018
3154,42,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Clinton Community Mental Health,administrative offices and related facilities,64 Mary,Clinton,N0M 1L0,400.050105,1.6834027807062006,,2018
3155,43,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Goderich Community Mental Health,administrative offices and related facilities,274 Huron Road,Goderich,N7A 3A5,2466.34931,3.1290337799127506,,2018
3156,44,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Alexandra Marine and General Hospital,facilities used for hospital purposes,120 Napier Street,Goderich,N7A 1W5,636721.5552419999,17.447141503030917,,2018
3157,45,Public Hospital,Acute/Chronic Hospital,Goderich Alexandra Marine and General Hospital,Wingham Community Mental Health,administrative offices and related facilities,152 Josephine Street,Wingham,N0G 2W0,4611.608158,5.502021809744044,,2018
3158,46,Public Hospital,Acute Hospital,Guelph General Hospital,St. Joseph's Health Centre Guelph,facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1044474.1201867288,8.411168293049641,,2018
3159,47,Public Hospital,Chronic Hospital,Guelph St. Joseph's Health Care,St. Joseph's Health Centre Guelph,facilities used for hospital purposes,100 Westmount Road,Guelph,N1H 5H8,1044474.1201867288,8.411168293049641,,2018
3160,48,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Haliburton Facility,administrative offices and related facilities, 7199 Gelert Road PO Box 115,Haliburton,K0M 1S0,297158.5785992,8.267554060811989,,2018
3161,49,Public Hospital,Acute Hospital,Haliburton Highlands Health Services,HHHS - Minden Facility,administrative offices and related facilities,6 MacPherson Street PO Box 30,Minden,K0M 2K0,449695.5635232,7.741891183618521,,2018
3162,50,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Hamilton General Hospital,facilities used for hospital purposes,237 Barton St,Hamilton,L8L 2X2,2765013.94941344,6.851171651257314,,2018
3163,51,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,46494.50392296225,32.71204190594542,,2018
3164,52,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Juravinski Cancer Centre,facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,3869224.061436305,32.712041905945455,,2018
3165,53,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,McMaster University Medical Centre,facilities used for hospital purposes,1200 Main Street West,Hamilton,L8S 4J9,10391600.714952776,22.10790326094915,,2018
3166,54,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,administrative offices and related facilities,711 Concession Street,Hamilton,L8V 1C3,4387571.886654088,45713.34281929756,,2018
3167,55,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,New Juravinski Wings B&C,facilities used for hospital purposes,711 Concession Street,Hamilton,L8V 1C3,40542.20082265616,1.774744749314348,,2018
3168,56,Public Hospital,Acute/Chronic Hospital,Hamilton Health Sciences Corporation,Ron Joyce Children's Health Center,facilities used for hospital purposes,325 Wellington St N,Hamilton,L8L 0A4,493020.8412987232,7.856592599057734,,2018
